300	1.0834367732
301	1.0542219119
302	1.0284836754
303	1.0157513805
304	0.9886750408
305	0.9623971978
306	0.9463829266
307	0.9352347904
308	0.9179507074
309	0.9106444699
310	0.9051440125
311	0.9000489806
312	0.892486804
313	0.8918051922
314	0.8717100362
315	0.8815052442
316	0.8924747929
317	0.886777491
318	0.8805085304
319	0.8892529406
320	0.9051228731
321	0.8979264511
322	0.8997096504
323	0.9048367348
324	0.9131110655
325	0.9390361945
326	0.9410493203
327	0.9560617988
328	0.9726475917
329	0.9666058121
330	0.9794753078
331	0.9933542147
332	0.9938658868
333	0.9992917382
334	1.0172185854
335	1.0308054517
336	1.0365107151
337	1.0382884238
338	1.050585849
339	1.0527654139
340	1.0733347676
341	1.0716440878
342	1.0635771028
343	1.0759308771
344	1.070497613
345	1.0795249356
346	1.0984666162
347	1.1018312976
348	1.0959720176
349	1.0841176985
350	1.0835890736
351	1.0883542468
352	1.0749852275
353	1.0734948238
354	1.0775411169
355	1.0660600334
356	1.052937138
357	1.0322251614
358	1.0519379534
359	1.0537908857
360	1.0315991438
361	1.0335444585
362	1.0322012765
363	1.0702392719
364	1.0403869312
365	1.0392825294
366	1.0280068699
367	1.0370341923
368	1.0340667003
369	1.0279168209
370	1.0361840824
371	1.0357050805
372	1.0623582868
373	1.0582284655
374	1.0751762378
375	1.0830581837
376	1.1064155496
377	1.1116064642
378	1.1621366015
379	1.1899546769
380	1.2092719268
381	1.2340423449
382	1.2693611001
383	1.2996733621
384	1.3375847263
385	1.3874109456
386	1.4080477673
387	1.4450895292
388	1.5024849256
389	1.5606871924
390	1.6096663216
391	1.6051690985
392	1.6955067034
393	1.7894624578
394	1.7631575041
395	1.8686734091
396	1.9438575598
397	1.9427857597
398	2.0125279983
399	2.0105570829
400	2.0603234528
401	2.075986726
402	2.0916499992
403	2.1070104558
404	2.1089091676
405	2.175553371
406	2.2507684072
407	2.1881562207
408	2.2528048002
409	2.2447531207
410	2.1653657781
411	2.2468909558
412	2.2306397575
413	2.2319591918
414	2.1965996675
415	2.2287878546
416	2.2155005791
417	2.2121774218
418	2.1200419983
419	2.1509951716
420	2.1442491996
421	2.101104024
422	2.1304571841
423	2.00619809
424	1.9439312735
425	1.9723385095
426	1.839676738
427	1.8144971196
428	1.7523866529
429	1.6678983758
430	1.5400790601
431	1.4953880927
432	1.3734845434
433	1.3060839848
434	1.2420533925
435	1.2098738536
436	1.1463328331
437	1.0854535366
438	1.0338788471
439	0.966901422
440	0.9401221334
441	0.8958438668
442	0.8490588532
443	0.816215273
444	0.7950661616
445	0.7523961445
446	0.731430219
447	0.7011633932
448	0.6923893328
449	0.6603351895
450	0.6478009058
451	0.6353172746
452	0.6084655765
453	0.589239954
454	0.5777752741
455	0.5658323131
456	0.5483873504
457	0.539063114
458	0.5296308808
459	0.507713266
460	0.5011562111
461	0.4994989565
462	0.4882289936
463	0.4777013496
464	0.4689537822
465	0.4612036151
466	0.452269327
467	0.4491798368
468	0.4394353496
469	0.4332023536
470	0.4252580531
471	0.4201670021
472	0.4169559596
473	0.4100073777
474	0.4055837309
475	0.3999889351
476	0.3967883938
477	0.3918097663
478	0.3900963
479	0.3875110349
480	0.3808829772
481	0.3766095718
482	0.3737712848
483	0.3656128094
484	0.3637972488
485	0.3747761319
486	0.366739037
487	0.3597935437
488	0.3610977411
489	0.3649383358
490	0.3607819183
491	0.3528119828
492	0.3533447943
493	0.3586112072
494	0.354618415
495	0.3523106059
496	0.3483199415
497	0.3462280916
498	0.3472953276
499	0.346135572
500	0.3443151039
501	0.3415665225
502	0.3423230147
503	0.3409626052
504	0.3367626391
505	0.336962332
506	0.3346707892
507	0.3346247354
508	0.3312129019
509	0.3309764209
510	0.3296053045
511	0.3300389732
512	0.3294367032
513	0.3308188013
514	0.3316918008
515	0.3329677209
516	0.334439147
517	0.3356633849
518	0.3370985376
519	0.3423947036
520	0.3518508903
521	0.3563712092
522	0.3615625015
523	0.3693671301
524	0.3759524971
525	0.3863211828
526	0.3995876963
527	0.4107224489
528	0.4191036439
529	0.4348075487
530	0.4549638587
531	0.465240162
532	0.4752708216
533	0.480500618
534	0.5007164683
535	0.511740959
536	0.5141594074
537	0.5225584475
538	0.5361023138
539	0.5353520333
540	0.5388716918
541	0.5322754121
542	0.5419181822
543	0.5444891026
544	0.5399575964
545	0.5329757267
546	0.5207464559
547	0.5097370646
548	0.5043260726
549	0.4868136421
550	0.4694654545
551	0.4526277033
552	0.443112628
553	0.4291874268
554	0.4247573627
555	0.4147295514
556	0.4022442042
557	0.3954725284
558	0.3903224171
559	0.387842472
560	0.3823677869
561	0.3822445877
562	0.3837937082
563	0.3852558686
564	0.3894426225
565	0.3935539468
566	0.4022494892
567	0.4147081715
568	0.4275533707
569	0.4389571029
570	0.4587069918
571	0.4706721562
572	0.4879363693
573	0.5100129764
574	0.5225346313
575	0.5330222609
576	0.5432937943
577	0.5440715975
578	0.5441984689
579	0.5303663365
580	0.5114902019
581	0.4873900367
582	0.4621326207
583	0.4355330181
584	0.4139759076
585	0.3729144486
586	0.3403998347
587	0.3169600727
588	0.2974293688
589	0.2785064941
590	0.2548468265
591	0.2422479062
592	0.2254218916
593	0.2101631002
594	0.2038980345
595	0.1950791042
596	0.1895623804
597	0.179712865
598	0.1784573296
599	0.174881974
600	0.1701752088
601	0.1677768362
602	0.164437035
603	0.1633950051
604	0.1590673096
605	0.1571158007
606	0.1574931202
607	0.1570123681
608	0.1545957043
609	0.1524106999
610	0.153394356
611	0.1540271169
612	0.1511569833
613	0.1501307565
614	0.150614254
615	0.1524975572
616	0.1497204237
617	0.1491919018
618	0.1489907334
619	0.1489592643
620	0.1480398161
621	0.1495014274
622	0.1467573758
623	0.1476365354
624	0.1482440216
625	0.1476338415
626	0.1487526737
627	0.146760207
628	0.1476594766
629	0.1459074202
630	0.1460544873
631	0.1481408121
632	0.1439896452
633	0.1441806558
634	0.1456169923
635	0.1425843831
636	0.1442092936
637	0.1414192053
638	0.139640184
639	0.1393828209
640	0.1379113948
641	0.1366658715
642	0.1347286214
643	0.133675241
644	0.1297283912
645	0.1325945783
646	0.1301715572
647	0.128005599
648	0.1263881696
649	0.1260762419
650	0.1256243421
651	0.1205157033
652	0.1237822198
653	0.1214346111
654	0.1185281011
655	0.117290179
656	0.1174451048
657	0.1159440629
658	0.1159984216
659	0.1152170579
660	0.1157542964
661	0.1169569487
662	0.1124170518
663	0.1125560115
664	0.1129455137
665	0.1112955343
666	0.1142745655
667	0.1096575918
668	0.1096470134
669	0.1107341192
670	0.1098219806
671	0.107905707
672	0.1067152716
673	0.1067278746
674	0.1068507222
675	0.1064460175
676	0.1072972084
677	0.1068679067
678	0.1062461788
679	0.1067267507
680	0.1044447998
681	0.1074561665
682	0.1057219809
683	0.104553929
684	0.1047812302
685	0.1058307155
686	0.1038720599
687	0.1050105732
688	0.1049047727
689	0.1033311838
690	0.103463606
691	0.102390639
692	0.1039030142
693	0.1040333259
694	0.1024054984
695	0.101288159
696	0.0991962319
697	0.1047663364
698	0.1010409366
699	0.1011008205
700	0.1015350468
701	0.1018780232
702	0.1007343709
703	0.1009393744
704	0.1019787619
705	0.0999743955
706	0.0994927083
707	0.1006168854
708	0.099096437
709	0.1010755629
710	0.1000303929
711	0.1001598638
712	0.1016016225
713	0.0973965773
714	0.0983776939
715	0.0976191084
716	0.0966319777
717	0.0986207038
718	0.0981324362
719	0.097881988
720	0.099104596
721	0.096119808
722	0.0989060871
723	0.0964155723
724	0.0963339742
725	0.0969946952
726	0.0969547583
727	0.0963493398
728	0.097091453
729	0.0960033263
730	0.0970475096
731	0.0953838548
732	0.0957200106
733	0.0943313752
734	0.0958444025
735	0.0946872378
736	0.0940394974
737	0.0954552692
738	0.0950405952
739	0.0936937584
740	0.0972797524
741	0.0963787498
742	0.094916109
743	0.094996343
744	0.0929695331
