400	8.08336e-05	3.34272e-05	1.83428e-05	
410	8.18797e-05	3.19002e-05	1.81037e-05	
414	8.21064e-05	3.2082e-05	1.75881e-05	
420	8.16315e-05	3.09781e-05	1.74449e-05	
430	8.58707e-05	3.26851e-05	1.97259e-05	
440	8.44102e-05	3.7245e-05	2.21898e-05	
450	8.04988e-05	3.86465e-05	2.48516e-05	
460	8.27444e-05	4.05196e-05	2.50286e-05	
470	8.62099e-05	4.05499e-05	2.57451e-05	
480	9.0147e-05	3.94881e-05	2.57755e-05	
490	9.44876e-05	3.94076e-05	2.65294e-05	
500	9.02285e-05	3.70685e-05	2.49589e-05	
510	8.28696e-05	3.69336e-05	2.47442e-05	
520	7.36938e-05	3.6423e-05	2.39809e-05	
530	6.53792e-05	3.39506e-05	2.14012e-05	
540	6.51882e-05	2.96072e-05	2.09267e-05	
542	6.23657e-05	3.06562e-05	2.06589e-05	
550	6.74768e-05	3.21608e-05	2.15157e-05	
560	7.61341e-05	3.43308e-05	2.21915e-05	
570	8.17615e-05	3.29142e-05	2.11227e-05	
576	7.82509e-05	3.37293e-05	2.07963e-05	
580	8.07058e-05	3.38935e-05	1.98806e-05	
590	8.1688e-05	3.6786e-05	2.30004e-05	
600	7.70783e-05	3.55328e-05	2.28412e-05	
610	7.05797e-05	3.22498e-05	2.23592e-05	
620	6.5207e-05	3.0295e-05	2.19009e-05	
630	5.81013e-05	2.87141e-05	1.97041e-05	
640	5.60429e-05	3.01015e-05	1.94098e-05	
650	5.45457e-05	2.96932e-05	1.98423e-05	
660	5.86173e-05	3.03411e-05	1.97027e-05	
670	6.16105e-05	3.14959e-05	2.18727e-05	
680	6.56602e-05	3.38024e-05	2.14819e-05	
690	6.9622e-05	3.29673e-05	2.21646e-05	
700	7.45264e-05	3.49377e-05	2.20337e-05	
710	8.04791e-05	3.50889e-05	2.18119e-05	
720	8.09327e-05	3.32212e-05	2.09464e-05	
730	8.00226e-05	3.33042e-05	2.06575e-05	
740	7.93399e-05	3.15294e-05	1.93858e-05	
750	7.79582e-05	3.03554e-05	2.06586e-05	
760	7.44581e-05	2.93607e-05	1.93431e-05	
770	6.76369e-05	2.63407e-05	1.76888e-05	
780	6.36004e-05	2.7781e-05	1.74149e-05	
790	5.71343e-05	2.56314e-05	1.65718e-05	
800	5.39333e-05	2.47584e-05	1.69466e-05	
