400	0.000508347	0.000230173	0.000111128	
410	0.000496594	0.000224541	0.000108286	
414	0.000495334	0.000224023	0.000107278	
420	0.000484366	0.000219578	0.000108173	
430	0.000496625	0.000236036	0.000123783	
440	0.000512051	0.000261542	0.000138758	
450	0.000526911	0.000271087	0.000148026	
460	0.000532352	0.000273377	0.000155527	
470	0.000524904	0.000277329	0.000155402	
480	0.0005134	0.000275524	0.000158465	
490	0.000505728	0.000273853	0.000157813	
500	0.000494894	0.000269904	0.000158399	
510	0.000494066	0.000267584	0.000158534	
520	0.000484452	0.00026456	0.00015766	
530	0.000472275	0.000257789	0.00014954	
540	0.000454975	0.000252263	0.000144877	
542	0.000460557	0.000251456	0.000145519	
550	0.000455404	0.000250262	0.000149381	
560	0.000460589	0.000255844	0.000149893	
570	0.000444928	0.000242977	0.000145567	
576	0.000433579	0.000243287	0.00014734	
580	0.000430456	0.000242645	0.000143567	
590	0.000435213	0.000250271	0.000154667	
600	0.000438855	0.000254843	0.000156846	
610	0.000429656	0.000253514	0.00015788	
620	0.000432428	0.000252547	0.000158905	
630	0.000428462	0.000247701	0.000157493	
640	0.000436056	0.000248978	0.00015414	
650	0.000429695	0.000248026	0.000153714	
660	0.000427876	0.000248097	0.000157636	
670	0.00041401	0.000244159	0.000154217	
680	0.000399801	0.000245248	0.000154118	
690	0.000395167	0.000237806	0.00015211	
700	0.000387956	0.000233051	0.000151781	
710	0.000375031	0.000230769	0.000152344	
720	0.000372671	0.000232796	0.000149806	
730	0.000370223	0.000228859	0.000148321	
740	0.000376571	0.00022713	0.000148639	
750	0.00038063	0.000228035	0.000149167	
760	0.000382951	0.000230245	0.000146908	
770	0.000384199	0.000229961	0.000147614	
780	0.000387038	0.000227707	0.000148307	
790	0.000381354	0.000229369	0.000146631	
800	0.000383384	0.000226253	0.000149816	
